"","coords.x1","coords.x2","sp.ID","time","endTime","timeIndex","id","x","y","z","Year","Month","Day","DayYear","T.max","T.min","T.mean","Rainfall","cdd_luht"
"154","93625.69","67967.2","1","1972-09-29","1972-09-30"," 1003","1","6.354936","49.54519","207","1972"," 9","29","273"," 14.800000","  2.9000000","  8.8500000","  0.00","1423.95"
"155","93625.69","67967.2","1","1972-09-30","1972-10-01"," 1004","1","6.354936","49.54519","207","1972"," 9","30","274"," 16.300000","  3.1000000","  9.7000000","  0.00","1428.65"
"156","93625.69","67967.2","1","1972-10-01","1972-10-02"," 1005","1","6.354936","49.54519","207","1972","10"," 1","275"," 16.200000","  2.8000000","  9.5000000","  0.00","1433.15"
"157","93625.69","67967.2","1","1972-10-02","1972-10-03"," 1006","1","6.354936","49.54519","207","1972","10"," 2","276"," 16.000000","  2.8000000","  9.4000000","  0.00","1437.55"
"158","93625.69","67967.2","1","1972-10-03","1972-10-04"," 1007","1","6.354936","49.54519","207","1972","10"," 3","277"," 15.000000","  1.5000000","  8.2500000","  0.00","1440.8"
"159","93625.69","67967.2","1","1972-10-04","1972-10-05"," 1008","1","6.354936","49.54519","207","1972","10"," 4","278"," 14.400000","  1.5000000","  7.9500000","  0.00","1443.75"
"160","93625.69","67967.2","1","1972-10-05","1972-10-06"," 1009","1","6.354936","49.54519","207","1972","10"," 5","279"," 18.600000","  0.7000000","  9.6500000","  0.00","1448.4"
"161","93625.69","67967.2","1","1972-10-06","1972-10-07"," 1010","1","6.354936","49.54519","207","1972","10"," 6","280"," 17.300000","  3.1000000"," 10.2000000","  0.00","1453.6"
"162","93625.69","67967.2","1","1972-10-07","1972-10-08"," 1011","1","6.354936","49.54519","207","1972","10"," 7","281"," 19.100000","  2.6000000"," 10.8500000","  0.00","1459.45"
"163","93625.69","67967.2","1","1972-10-08","1972-10-09"," 1012","1","6.354936","49.54519","207","1972","10"," 8","282"," 20.000000","  4.0000000"," 12.0000000","  0.00","1466.45"
"164","93625.69","67967.2","1","1972-10-09","1972-10-10"," 1013","1","6.354936","49.54519","207","1972","10"," 9","283"," 18.300000","  4.1000000"," 11.2000000","  0.00","1472.65"
"165","93625.69","67967.2","1","1972-10-10","1972-10-11"," 1014","1","6.354936","49.54519","207","1972","10","10","284"," 13.400000","  6.2000000","  9.8000000","  0.00","1477.45"
"166","93625.69","67967.2","1","1972-10-11","1972-10-12"," 1015","1","6.354936","49.54519","207","1972","10","11","285"," 14.200000","  4.6000000","  9.4000000","  0.00","1481.85"
"167","93625.69","67967.2","1","1972-10-12","1972-10-13"," 1016","1","6.354936","49.54519","207","1972","10","12","286"," 15.600000","  4.5000000"," 10.0500000","  0.00","1486.9"
"168","93625.69","67967.2","1","1972-10-13","1972-10-14"," 1017","1","6.354936","49.54519","207","1972","10","13","287"," 13.100000","  7.6000000"," 10.3500000","  0.00","1492.25"
"169","93625.69","67967.2","1","1972-10-14","1972-10-15"," 1018","1","6.354936","49.54519","207","1972","10","14","288"," 15.200000","  4.6000000","  9.9000000","  0.00","1497.15"
"170","93625.69","67967.2","1","1972-10-15","1972-10-16"," 1019","1","6.354936","49.54519","207","1972","10","15","289"," 14.200000","  1.8000000","  8.0000000","  0.00","1500.15"
"171","93625.69","67967.2","1","1972-10-16","1972-10-17"," 1020","1","6.354936","49.54519","207","1972","10","16","290"," 14.700000","  4.1000000","  9.4000000","  0.00","1504.55"
"172","93625.69","67967.2","1","1972-10-17","1972-10-18"," 1021","1","6.354936","49.54519","207","1972","10","17","291"," 15.500000","  2.6000000","  9.0500000","  0.00","1508.6"
"173","93625.69","67967.2","1","1972-10-18","1972-10-19"," 1022","1","6.354936","49.54519","207","1972","10","18","292"," 11.200000","  5.0000000","  8.1000000","  0.00","1511.7"
"174","93625.69","67967.2","1","1972-10-19","1972-10-20"," 1023","1","6.354936","49.54519","207","1972","10","19","293"," 10.700000"," -0.6000000","  5.0500000","  0.00","1511.75"
"175","93625.69","67967.2","1","1972-10-20","1972-10-21"," 1024","1","6.354936","49.54519","207","1972","10","20","294","  8.300000"," -3.4000000","  2.4500000","  0.70","1511.75"
"176","93625.69","67967.2","1","1972-10-21","1972-10-22"," 1025","1","6.354936","49.54519","207","1972","10","21","295","  8.000000","  1.6000000","  4.8000000","  0.30","1511.75"
"177","93625.69","67967.2","1","1972-10-22","1972-10-23"," 1026","1","6.354936","49.54519","207","1972","10","22","296","  4.500000","  3.3000000","  3.9000000","  3.50","1511.75"
"178","93625.69","67967.2","1","1972-10-23","1972-10-24"," 1027","1","6.354936","49.54519","207","1972","10","23","297"," 10.200000","  7.7000000","  8.9500000","  0.80","1515.7"
"179","93625.69","67967.2","1","1972-10-24","1972-10-25"," 1028","1","6.354936","49.54519","207","1972","10","24","298"," 13.500000","  9.1000000"," 11.3000000","  0.00","1522"
"180","93625.69","67967.2","1","1972-10-25","1972-10-26"," 1029","1","6.354936","49.54519","207","1972","10","25","299"," 11.400000","  6.0000000","  8.7000000","  0.00","1525.7"
"181","93625.69","67967.2","1","1972-10-26","1972-10-27"," 1030","1","6.354936","49.54519","207","1972","10","26","300"," 14.600000","  0.5000000","  7.5500000","  2.50","1528.25"
"182","93625.69","67967.2","1","1972-10-27","1972-10-28"," 1031","1","6.354936","49.54519","207","1972","10","27","301"," 20.100000"," 11.1000000"," 15.6000000","  0.00","1538.85"
"183","93625.69","67967.2","1","1972-10-28","1972-10-29"," 1032","1","6.354936","49.54519","207","1972","10","28","302"," 11.000000","  8.2000000","  9.6000000","  4.30","1543.45"
"184","93625.69","67967.2","1","1972-10-29","1972-10-30"," 1033","1","6.354936","49.54519","207","1972","10","29","303","  6.900000","  3.6000000","  5.2500000","  0.00","1543.7"
"185","93625.69","67967.2","1","1972-10-30","1972-10-31"," 1034","1","6.354936","49.54519","207","1972","10","30","304","  9.700000","  3.5000000","  6.6000000","  0.00","1545.3"
"186","93625.69","67967.2","1","1972-10-31","1972-11-01"," 1035","1","6.354936","49.54519","207","1972","10","31","305"," 14.200000","  6.1000000"," 10.1500000","  0.00","1550.45"
"187","93625.69","67967.2","1","1972-11-01","1972-11-02"," 1036","1","6.354936","49.54519","207","1972","11"," 1","306"," 15.200000","  3.7000000","  9.4500000","  0.00","1554.9"
"188","93625.69","67967.2","1","1972-11-02","1972-11-03"," 1037","1","6.354936","49.54519","207","1972","11"," 2","307"," 14.000000","  2.7000000","  8.3500000","  0.00","1558.25"
"189","93625.69","67967.2","1","1972-11-03","1972-11-04"," 1038","1","6.354936","49.54519","207","1972","11"," 3","308"," 14.300000","  2.7000000","  8.5000000","  0.00","1561.75"
"190","93625.69","67967.2","1","1972-11-04","1972-11-05"," 1039","1","6.354936","49.54519","207","1972","11"," 4","309","  6.500000","  3.9000000","  5.2000000","  0.00","1561.95"
"191","93625.69","67967.2","1","1972-11-05","1972-11-06"," 1040","1","6.354936","49.54519","207","1972","11"," 5","310","  7.500000","  6.1000000","  6.8000000","  0.00","1563.75"
"192","93625.69","67967.2","1","1972-11-06","1972-11-07"," 1041","1","6.354936","49.54519","207","1972","11"," 6","311","  8.000000","  5.2000000","  6.6000000","  1.00","1565.35"
"193","93625.69","67967.2","1","1972-11-07","1972-11-08"," 1042","1","6.354936","49.54519","207","1972","11"," 7","312"," 14.000000","  7.5000000"," 10.7500000","  0.50","1571.1"
"194","93625.69","67967.2","1","1972-11-08","1972-11-09"," 1043","1","6.354936","49.54519","207","1972","11"," 8","313","  8.300000","  4.2000000","  6.2500000","  1.60","1572.35"
"195","93625.69","67967.2","1","1972-11-09","1972-11-10"," 1044","1","6.354936","49.54519","207","1972","11"," 9","314","  9.000000","  7.1000000","  8.0500000","  0.00","1575.4"
"196","93625.69","67967.2","1","1972-11-10","1972-11-11"," 1045","1","6.354936","49.54519","207","1972","11","10","315"," 10.700000","  7.2000000","  8.9500000","  2.40","1579.35"
"197","93625.69","67967.2","1","1972-11-11","1972-11-12"," 1046","1","6.354936","49.54519","207","1972","11","11","316","  6.400000","  4.4000000","  5.4000000","  7.10","1579.75"
"198","93625.69","67967.2","1","1972-11-12","1972-11-13"," 1047","1","6.354936","49.54519","207","1972","11","12","317","  6.600000","  4.1000000","  5.3500000"," 11.40","1580.1"
"199","93625.69","67967.2","1","1972-11-13","1972-11-14"," 1048","1","6.354936","49.54519","207","1972","11","13","318"," 11.000000","  7.1000000","  9.0500000","  7.70","1584.15"
"200","93625.69","67967.2","1","1972-11-14","1972-11-15"," 1049","1","6.354936","49.54519","207","1972","11","14","319","  5.000000","  3.5000000","  4.2500000"," 12.60","1584.15"
"201","93625.69","67967.2","1","1972-11-15","1972-11-16"," 1050","1","6.354936","49.54519","207","1972","11","15","320","  4.600000","  1.4000000","  3.0000000","  0.00","1584.15"
"202","93625.69","67967.2","1","1972-11-16","1972-11-17"," 1051","1","6.354936","49.54519","207","1972","11","16","321","  1.400000"," -0.2000000","  0.6000000","  6.50","1584.15"
"203","93625.69","67967.2","1","1972-11-17","1972-11-18"," 1052","1","6.354936","49.54519","207","1972","11","17","322","  5.900000","  0.5000000","  3.2000000"," 32.80","1584.15"
"204","93625.69","67967.2","1","1972-11-18","1972-11-19"," 1053","1","6.354936","49.54519","207","1972","11","18","323","  4.200000","  0.9000000","  2.5500000","  0.00","1584.15"
"205","93625.69","67967.2","1","1972-11-19","1972-11-20"," 1054","1","6.354936","49.54519","207","1972","11","19","324","  3.200000","  0.9000000","  2.0500000","  4.00","1584.15"
"206","93625.69","67967.2","1","1972-11-20","1972-11-21"," 1055","1","6.354936","49.54519","207","1972","11","20","325","  9.600000","  2.1000000","  5.8500000","  9.20","1585"
"207","93625.69","67967.2","1","1972-11-21","1972-11-22"," 1056","1","6.354936","49.54519","207","1972","11","21","326","  7.200000","  5.4000000","  6.3000000","  1.30","1586.3"
"208","93625.69","67967.2","1","1972-11-22","1972-11-23"," 1057","1","6.354936","49.54519","207","1972","11","22","327","  7.500000","  6.1000000","  6.8000000","  0.10","1588.1"
"209","93625.69","67967.2","1","1972-11-23","1972-11-24"," 1058","1","6.354936","49.54519","207","1972","11","23","328","  6.500000","  2.1000000","  4.3000000","  0.00","1588.1"
"210","93625.69","67967.2","1","1972-11-24","1972-11-25"," 1059","1","6.354936","49.54519","207","1972","11","24","329","  5.200000","  0.2000000","  2.7000000","  0.80","1588.1"
"211","93625.69","67967.2","1","1972-11-25","1972-11-26"," 1060","1","6.354936","49.54519","207","1972","11","25","330","  3.500000"," -3.2000000","  0.1500000","  0.20","1588.1"
"212","93625.69","67967.2","1","1972-11-26","1972-11-27"," 1061","1","6.354936","49.54519","207","1972","11","26","331","  2.500000","  1.0000000","  1.7500000","  0.20","1588.1"
"213","93625.69","67967.2","1","1972-11-27","1972-11-28"," 1062","1","6.354936","49.54519","207","1972","11","27","332","  2.200000","  0.6000000","  1.4000000","  0.00","1588.1"
"214","93625.69","67967.2","1","1972-11-28","1972-11-29"," 1063","1","6.354936","49.54519","207","1972","11","28","333","  3.500000","  2.2000000","  2.8500000","  0.00","1588.1"
"215","93625.69","67967.2","1","1972-11-29","1972-11-30"," 1064","1","6.354936","49.54519","207","1972","11","29","334","  5.400000","  0.7000000","  3.0500000","  0.00","1588.1"
"216","93625.69","67967.2","1","1972-11-30","1972-12-01"," 1065","1","6.354936","49.54519","207","1972","11","30","335","  6.000000","  0.1000000","  3.0500000","  0.50","1588.1"
"217","93625.69","67967.2","1","1972-12-01","1972-12-02"," 1066","1","6.354936","49.54519","207","1972","12"," 1","336","  7.000000","  5.6000000","  6.3000000","  0.00","1589.4"
"218","93625.69","67967.2","1","1972-12-02","1972-12-03"," 1067","1","6.354936","49.54519","207","1972","12"," 2","337","  9.900000","  4.0000000","  6.9500000","  0.00","1591.35"
"219","93625.69","67967.2","1","1972-12-03","1972-12-04"," 1068","1","6.354936","49.54519","207","1972","12"," 3","338","  8.000000","  5.3000000","  6.6500000","  2.50","1593"
"220","93625.69","67967.2","1","1972-12-04","1972-12-05"," 1069","1","6.354936","49.54519","207","1972","12"," 4","339","  7.800000","  4.5000000","  6.1500000","  0.00","1594.15"
"221","93625.69","67967.2","1","1972-12-05","1972-12-06"," 1070","1","6.354936","49.54519","207","1972","12"," 5","340","  8.500000","  5.6000000","  7.0500000","  1.00","1596.2"
"222","93625.69","67967.2","1","1972-12-06","1972-12-07"," 1071","1","6.354936","49.54519","207","1972","12"," 6","341"," 11.200000","  7.0000000","  9.1000000","  0.00","1600.3"
"223","93625.69","67967.2","1","1972-12-07","1972-12-08"," 1072","1","6.354936","49.54519","207","1972","12"," 7","342","  8.200000","  6.3000000","  7.2500000","  7.00","1602.55"
"224","93625.69","67967.2","1","1972-12-08","1972-12-09"," 1073","1","6.354936","49.54519","207","1972","12"," 8","343","  7.100000","  4.0000000","  5.5500000","  1.00","1603.1"
"225","93625.69","67967.2","1","1972-12-09","1972-12-10"," 1074","1","6.354936","49.54519","207","1972","12"," 9","344","  6.300000","  3.8000000","  5.0500000","  0.00","1603.15"
"226","93625.69","67967.2","1","1972-12-10","1972-12-11"," 1075","1","6.354936","49.54519","207","1972","12","10","345","  5.000000","  3.6000000","  4.3000000","  0.00","1603.15"
"227","93625.69","67967.2","1","1972-12-11","1972-12-12"," 1076","1","6.354936","49.54519","207","1972","12","11","346","  4.000000","  1.9000000","  2.9500000","  0.00","1603.15"
"228","93625.69","67967.2","1","1972-12-12","1972-12-13"," 1077","1","6.354936","49.54519","207","1972","12","12","347","  1.700000"," -0.3000000","  0.7000000","  0.00","1603.15"
"229","93625.69","67967.2","1","1972-12-13","1972-12-14"," 1078","1","6.354936","49.54519","207","1972","12","13","348","  7.800000","  0.8000000","  4.3000000","  0.00","1603.15"
"230","93625.69","67967.2","1","1972-12-14","1972-12-15"," 1079","1","6.354936","49.54519","207","1972","12","14","349"," 11.500000","  6.0000000","  8.7500000","  0.00","1606.9"
"231","93625.69","67967.2","1","1972-12-15","1972-12-16"," 1080","1","6.354936","49.54519","207","1972","12","15","350","  4.000000","  0.2000000","  2.1000000","  0.00","1606.9"
"232","93625.69","67967.2","1","1972-12-16","1972-12-17"," 1081","1","6.354936","49.54519","207","1972","12","16","351","  3.400000"," -3.9000000"," -0.2500000","  0.00","1606.9"
"233","93625.69","67967.2","1","1972-12-17","1972-12-18"," 1082","1","6.354936","49.54519","207","1972","12","17","352","  4.100000"," -4.5000000"," -0.2000000","  0.00","1606.9"
"234","93625.69","67967.2","1","1972-12-18","1972-12-19"," 1083","1","6.354936","49.54519","207","1972","12","18","353","  3.000000"," -4.5000000"," -0.7500000","  0.00","1606.9"
"235","93625.69","67967.2","1","1972-12-19","1972-12-20"," 1084","1","6.354936","49.54519","207","1972","12","19","354","  6.500000"," -1.8000000","  2.3500000","  0.00","1606.9"
"236","93625.69","67967.2","1","1972-12-20","1972-12-21"," 1085","1","6.354936","49.54519","207","1972","12","20","355","  5.000000","  0.0000000","  2.5000000","  0.00","1606.9"
"237","93625.69","67967.2","1","1972-12-21","1972-12-22"," 1086","1","6.354936","49.54519","207","1972","12","21","356","  0.100000"," -4.0000000"," -1.9500000","  0.00","1606.9"
"238","93625.69","67967.2","1","1972-12-22","1972-12-23"," 1087","1","6.354936","49.54519","207","1972","12","22","357"," -0.200000"," -4.0000000"," -2.1000000","  0.00","1606.9"
"239","93625.69","67967.2","1","1972-12-23","1972-12-24"," 1088","1","6.354936","49.54519","207","1972","12","23","358"," -0.600000"," -6.7000000"," -3.6500000","  0.00","1606.9"
"240","93625.69","67967.2","1","1972-12-24","1972-12-25"," 1089","1","6.354936","49.54519","207","1972","12","24","359"," -2.000000"," -2.7000000"," -2.3500000","  0.00","1606.9"
"241","93625.69","67967.2","1","1972-12-25","1972-12-26"," 1090","1","6.354936","49.54519","207","1972","12","25","360","  3.200000"," -4.5000000"," -0.6500000","  0.00","1606.9"
"242","93625.69","67967.2","1","1972-12-26","1972-12-27"," 1091","1","6.354936","49.54519","207","1972","12","26","361","  2.300000"," -5.5000000"," -1.6000000","  0.00","1606.9"
"243","93625.69","67967.2","1","1972-12-27","1972-12-28"," 1092","1","6.354936","49.54519","207","1972","12","27","362","  1.600000"," -2.7000000"," -0.5500000","  0.00","1606.9"
"244","93625.69","67967.2","1","1972-12-28","1972-12-29"," 1093","1","6.354936","49.54519","207","1972","12","28","363","  3.000000","  0.1000000","  1.5500000","  2.00","1606.9"
"245","93625.69","67967.2","1","1972-12-29","1972-12-30"," 1094","1","6.354936","49.54519","207","1972","12","29","364","  2.900000"," -3.9000000"," -0.5000000","  0.00","1606.9"
"246","93625.69","67967.2","1","1972-12-30","1972-12-31"," 1095","1","6.354936","49.54519","207","1972","12","30","365","  1.700000"," -4.5000000"," -1.4000000","  0.00","1606.9"
"247","93625.69","67967.2","1","1972-12-31","1973-01-01"," 1096","1","6.354936","49.54519","207","1972","12","31","366","  1.100000"," -7.3000000"," -2.5500000","  0.00","1606.9"
